Province/State,Country/Region,Lat,Long,Date,Deaths
Curacao,Netherlands,12.1696,-68.99,8/26/20,1
Sint Maarten,Netherlands,18.0425,-63.0548,8/26/20,17
,Netherlands,52.1326,5.2913,8/26/20,6215
,New Zealand,-40.9006,174.886,8/26/20,22
,Nicaragua,12.865416,-85.207229,8/26/20,137
,Niger,17.607789,8.081666,8/26/20,69
,Nigeria,9.082,8.6753,8/26/20,1010
,North Macedonia,41.6086,21.7453,8/26/20,578
,Norway,60.472,8.4689,8/26/20,264
,Oman,21.512583,55.923255000000005,8/26/20,646
,Pakistan,30.3753,69.3451,8/26/20,6267
,Panama,8.538,-80.7821,8/26/20,1932
,Papua New Guinea,-6.314993,143.95555,8/26/20,4
,Paraguay,-23.4425,-58.4438,8/26/20,247
,Peru,-9.19,-75.0152,8/26/20,28001
,Philippines,12.879721,121.77401699999999,8/26/20,3137
,Poland,51.9194,19.1451,8/26/20,1994
,Portugal,39.3999,-8.2245,8/26/20,1807
,Qatar,25.3548,51.1839,8/26/20,194
,Romania,45.9432,24.9668,8/26/20,3421
,Russia,61.52401,105.31875600000001,8/26/20,16638
,Rwanda,-1.9403,29.8739,8/26/20,15
,Saint Kitts and Nevis,17.357822,-62.782998,8/26/20,0
,Saint Lucia,13.9094,-60.9789,8/26/20,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,8/26/20,0
,San Marino,43.9424,12.4578,8/26/20,42
,Sao Tome and Principe,0.1864,6.6131,8/26/20,15
,Saudi Arabia,23.885942,45.079162,8/26/20,3755
,Senegal,14.4974,-14.4524,8/26/20,275
,Serbia,44.0165,21.0059,8/26/20,707
,Seychelles,-4.6796,55.492,8/26/20,0
,Sierra Leone,8.460555000000001,-11.779889,8/26/20,69
,Singapore,1.2833,103.8333,8/26/20,27
,Slovakia,48.669,19.699,8/26/20,33
,Slovenia,46.1512,14.9955,8/26/20,133
,Solomon Islands,-9.6457,160.1562,8/26/20,0
,Somalia,5.152149,46.199616,8/26/20,95
,South Africa,-30.5595,22.9375,8/26/20,13502
,South Sudan,6.877000000000001,31.307,8/26/20,47
,Spain,40.463667,-3.7492199999999998,8/26/20,28971
,Sri Lanka,7.873054,80.77179699999999,8/26/20,12
,Sudan,12.8628,30.2176,8/26/20,819
,Suriname,3.9193,-56.0278,8/26/20,62
,Sweden,60.128161,18.643501,8/26/20,5816
,Switzerland,46.8182,8.2275,8/26/20,2003
,Syria,34.802075,38.996815000000005,8/26/20,98
,Taiwan*,23.7,121.0,8/26/20,7
,Tajikistan,38.861,71.2761,8/26/20,67
,Tanzania,-6.369028,34.888822,8/26/20,21
,Thailand,15.870032,100.992541,8/26/20,58
,Timor-Leste,-8.874217,125.727539,8/26/20,0
,Togo,8.6195,0.8248,8/26/20,27
,Trinidad and Tobago,10.6918,-61.2225,8/26/20,15
,Tunisia,33.886917,9.537499,8/26/20,71
,Turkey,38.9637,35.2433,8/26/20,6183
,US,40.0,-100.0,8/26/20,179674
,Uganda,1.373333,32.290275,8/26/20,26
,Ukraine,48.3794,31.1656,8/26/20,2399
,United Arab Emirates,23.424076,53.847818000000004,8/26/20,378
Anguilla,United Kingdom,18.2206,-63.0686,8/26/20,0
Bermuda,United Kingdom,32.3078,-64.7505,8/26/20,9
British Virgin Islands,United Kingdom,18.4207,-64.64,8/26/20,1
Cayman Islands,United Kingdom,19.3133,-81.2546,8/26/20,1
Channel Islands,United Kingdom,49.3723,-2.3644,8/26/20,48
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,8/26/20,0
Gibraltar,United Kingdom,36.1408,-5.3536,8/26/20,0
Isle of Man,United Kingdom,54.2361,-4.5481,8/26/20,24
Montserrat,United Kingdom,16.742498,-62.187366000000004,8/26/20,1
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,8/26/20,3
,United Kingdom,55.3781,-3.4360000000000004,8/26/20,41465
,Uruguay,-32.5228,-55.7658,8/26/20,43
,Uzbekistan,41.377491,64.585262,8/26/20,291
,Venezuela,6.4238,-66.5897,8/26/20,351
,Vietnam,14.058323999999999,108.277199,8/26/20,30
,West Bank and Gaza,31.9522,35.2332,8/26/20,137
,Western Sahara,24.2155,-12.8858,8/26/20,1
,Yemen,15.552726999999999,48.516388,8/26/20,560
,Zambia,-13.133897,27.849332,8/26/20,282
,Zimbabwe,-19.015438,29.154857,8/26/20,179
,Afghanistan,33.93911,67.709953,8/27/20,1401
,Albania,41.1533,20.1683,8/27/20,266
,Algeria,28.0339,1.6596,8/27/20,1475
,Andorra,42.5063,1.5218,8/27/20,53
,Angola,-11.2027,17.8739,8/27/20,105
,Antigua and Barbuda,17.0608,-61.7964,8/27/20,3
,Argentina,-38.4161,-63.6167,8/27/20,8050
,Armenia,40.0691,45.0382,8/27/20,864
Australian Capital Territory,Australia,-35.4735,149.0124,8/27/20,3
New South Wales,Australia,-33.8688,151.2093,8/27/20,52
Northern Territory,Australia,-12.4634,130.8456,8/27/20,0
Queensland,Australia,-27.4698,153.0251,8/27/20,6
South Australia,Australia,-34.9285,138.6007,8/27/20,4
Tasmania,Australia,-42.8821,147.3272,8/27/20,13
Victoria,Australia,-37.8136,144.9631,8/27/20,496
Western Australia,Australia,-31.9505,115.8605,8/27/20,9
,Austria,47.5162,14.5501,8/27/20,733
,Azerbaijan,40.1431,47.5769,8/27/20,524
,Bahamas,25.025885,-78.035889,8/27/20,48
,Bahrain,26.0275,50.55,8/27/20,188
,Bangladesh,23.685,90.3563,8/27/20,4127
,Barbados,13.1939,-59.5432,8/27/20,7
,Belarus,53.7098,27.9534,8/27/20,662
,Belgium,50.8333,4.469936,8/27/20,9884
,Belize,17.1899,-88.4976,8/27/20,12
,Benin,9.3077,2.3158,8/27/20,40
,Bhutan,27.5142,90.4336,8/27/20,0
,Bolivia,-16.2902,-63.5887,8/27/20,4791
,Bosnia and Herzegovina,43.9159,17.6791,8/27/20,582
,Botswana,-22.3285,24.6849,8/27/20,3
,Brazil,-14.235,-51.9253,8/27/20,118649
,Brunei,4.5353,114.7277,8/27/20,3
,Bulgaria,42.7339,25.4858,8/27/20,594
,Burkina Faso,12.2383,-1.5616,8/27/20,55
,Burma,21.9162,95.956,8/27/20,6
,Burundi,-3.3731,29.9189,8/27/20,1
,Cabo Verde,16.5388,-23.0418,8/27/20,38
,Cambodia,11.55,104.9167,8/27/20,0
,Cameroon,3.8480000000000003,11.5021,8/27/20,411
Alberta,Canada,53.9333,-116.5765,8/27/20,237
British Columbia,Canada,53.7267,-127.6476,8/27/20,204
Diamond Princess,Canada,0.0,0.0,8/27/20,1
Grand Princess,Canada,0.0,0.0,8/27/20,0
Manitoba,Canada,53.7609,-98.8139,8/27/20,14
New Brunswick,Canada,46.5653,-66.4619,8/27/20,2
Newfoundland and Labrador,Canada,53.1355,-57.6604,8/27/20,3
Northwest Territories,Canada,64.8255,-124.8457,8/27/20,0
Nova Scotia,Canada,44.681999999999995,-63.7443,8/27/20,65
Ontario,Canada,51.2538,-85.3232,8/27/20,2848
Prince Edward Island,Canada,46.5107,-63.4168,8/27/20,0
Quebec,Canada,52.9399,-73.5491,8/27/20,5750
Saskatchewan,Canada,52.9399,-106.4509,8/27/20,24
Yukon,Canada,64.2823,-135.0,8/27/20,0
,Central African Republic,6.6111,20.9394,8/27/20,61
,Chad,15.4542,18.7322,8/27/20,77
,Chile,-35.6751,-71.543,8/27/20,11072
Anhui,China,31.8257,117.2264,8/27/20,6
Beijing,China,40.1824,116.4142,8/27/20,9
Chongqing,China,30.0572,107.874,8/27/20,6
Fujian,China,26.0789,117.9874,8/27/20,1
Gansu,China,35.7518,104.2861,8/27/20,2
Guangdong,China,23.3417,113.4244,8/27/20,8
Guangxi,China,23.8298,108.7881,8/27/20,2
Guizhou,China,26.8154,106.8748,8/27/20,2
Hainan,China,19.1959,109.7453,8/27/20,6
Hebei,China,39.549,116.1306,8/27/20,6
Heilongjiang,China,47.861999999999995,127.7615,8/27/20,13
Henan,China,37.8957,114.9042,8/27/20,22
Hong Kong,China,22.3,114.2,8/27/20,81
Hubei,China,30.9756,112.2707,8/27/20,4512
Hunan,China,27.6104,111.7088,8/27/20,4
Inner Mongolia,China,44.0935,113.9448,8/27/20,1
Jiangsu,China,32.9711,119.455,8/27/20,0
Jiangxi,China,27.614,115.7221,8/27/20,1
Jilin,China,43.6661,126.1923,8/27/20,2
Liaoning,China,41.2956,122.6085,8/27/20,2
Macau,China,22.1667,113.55,8/27/20,0
Ningxia,China,37.2692,106.1655,8/27/20,0
Qinghai,China,35.7452,95.9956,8/27/20,0
Shaanxi,China,35.1917,108.8701,8/27/20,3
Shandong,China,36.3427,118.1498,8/27/20,7
Shanghai,China,31.201999999999998,121.4491,8/27/20,7
Shanxi,China,37.5777,112.2922,8/27/20,0
Sichuan,China,30.6171,102.7103,8/27/20,3
Tianjin,China,39.3054,117.323,8/27/20,3
Tibet,China,31.6927,88.0924,8/27/20,0
Xinjiang,China,41.1129,85.2401,8/27/20,3
Yunnan,China,24.974,101.48700000000001,8/27/20,2
Zhejiang,China,29.1832,120.0934,8/27/20,1
,Colombia,4.5709,-74.2973,8/27/20,18467
,Comoros,-11.6455,43.3333,8/27/20,7
,Congo (Brazzaville),-0.228,15.8277,8/27/20,78
,Congo (Kinshasa),-4.0383,21.7587,8/27/20,255
,Costa Rica,9.7489,-83.7534,8/27/20,397
,Cote d'Ivoire,7.54,-5.5471,8/27/20,115
,Croatia,45.1,15.2,8/27/20,177
,Cuba,21.521757,-77.78116700000001,8/27/20,92
,Cyprus,35.1264,33.4299,8/27/20,20
,Czechia,49.8175,15.472999999999999,8/27/20,418
Faroe Islands,Denmark,61.8926,-6.9118,8/27/20,0
Greenland,Denmark,71.7069,-42.6043,8/27/20,0
,Denmark,56.2639,9.5018,8/27/20,624
,Diamond Princess,0.0,0.0,8/27/20,13
,Djibouti,11.8251,42.5903,8/27/20,60
,Dominica,15.415,-61.371,8/27/20,0
,Dominican Republic,18.7357,-70.1627,8/27/20,1630
,Ecuador,-1.8312,-78.1834,8/27/20,6471
,Egypt,26.820553000000004,30.802497999999996,8/27/20,5342
,El Salvador,13.7942,-88.8965,8/27/20,694
,Equatorial Guinea,1.6508,10.2679,8/27/20,83
,Eritrea,15.1794,39.7823,8/27/20,0
,Estonia,58.5953,25.0136,8/27/20,64
,Eswatini,-26.5225,31.4659,8/27/20,89
,Ethiopia,9.145,40.4897,8/27/20,745
,Fiji,-17.7134,178.065,8/27/20,2
,Finland,61.92411,25.748151,8/27/20,335
French Guiana,France,3.9339,-53.1258,8/27/20,58
French Polynesia,France,-17.6797,149.4068,8/27/20,0
Guadeloupe,France,16.265,-61.551,8/27/20,15
Martinique,France,14.6415,-61.0242,8/27/20,16
Mayotte,France,-12.8275,45.166244,8/27/20,40
New Caledonia,France,-20.904304999999997,165.618042,8/27/20,0
Reunion,France,-21.1151,55.5364,8/27/20,6
Saint Barthelemy,France,17.9,-62.8333,8/27/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,8/27/20,0
St Martin,France,18.0708,-63.0501,8/27/20,5
,France,46.2276,2.2137,8/27/20,30441
,Gabon,-0.8037,11.6094,8/27/20,53
,Gambia,13.4432,-15.3101,8/27/20,93
,Georgia,42.3154,43.3569,8/27/20,19
,Germany,51.165690999999995,10.451526,8/27/20,9290
,Ghana,7.9465,-1.0232,8/27/20,270
,Greece,39.0742,21.8243,8/27/20,254
,Grenada,12.1165,-61.678999999999995,8/27/20,0
,Guatemala,15.7835,-90.2308,8/27/20,2685
,Guinea,9.9456,-9.6966,8/27/20,58
,Guinea-Bissau,11.8037,-15.1804,8/27/20,34
,Guyana,4.860416000000001,-58.93018000000001,8/27/20,32
,Haiti,18.9712,-72.2852,8/27/20,200
,Holy See,41.9029,12.4534,8/27/20,0
,Honduras,15.2,-86.2419,8/27/20,1803
,Hungary,47.1625,19.5033,8/27/20,614
,Iceland,64.9631,-19.0208,8/27/20,10
,India,20.593684,78.96288,8/27/20,61529
,Indonesia,-0.7893,113.9213,8/27/20,7064
,Iran,32.427908,53.68804599999999,8/27/20,21137
,Iraq,33.223191,43.679291,8/27/20,6740
,Ireland,53.1424,-7.6921,8/27/20,1777
,Israel,31.046051000000002,34.851612,8/27/20,884
,Italy,41.87194,12.56738,8/27/20,35463
,Jamaica,18.1096,-77.2975,8/27/20,19
,Japan,36.204824,138.252924,8/27/20,1241
,Jordan,31.24,36.51,8/27/20,15
,Kazakhstan,48.0196,66.9237,8/27/20,1523
,Kenya,-0.0236,37.9062,8/27/20,567
,"Korea, South",35.907757000000004,127.766922,8/27/20,316
,Kosovo,42.602636,20.902977,8/27/20,498
,Kuwait,29.311659999999996,47.481766,8/27/20,522
,Kyrgyzstan,41.20438,74.766098,8/27/20,1057
,Laos,19.856270000000002,102.495496,8/27/20,0
,Latvia,56.8796,24.6032,8/27/20,34
,Lebanon,33.8547,35.8623,8/27/20,146
,Lesotho,-29.61,28.2336,8/27/20,31
,Liberia,6.4280550000000005,-9.429499,8/27/20,82
,Libya,26.3351,17.228331,8/27/20,219
,Liechtenstein,47.14,9.55,8/27/20,1
,Lithuania,55.1694,23.8813,8/27/20,85
,Luxembourg,49.8153,6.1296,8/27/20,124
,MS Zaandam,0.0,0.0,8/27/20,2
,Madagascar,-18.766947000000002,46.869107,8/27/20,184
,Malawi,-13.2543,34.3015,8/27/20,173
,Malaysia,4.210483999999999,101.97576600000001,8/27/20,125
,Maldives,3.2028,73.2207,8/27/20,28
,Mali,17.570692,-3.9961660000000006,8/27/20,126
,Malta,35.9375,14.3754,8/27/20,10
,Mauritania,21.0079,-10.9408,8/27/20,158
,Mauritius,-20.348404000000002,57.552152,8/27/20,10
,Mexico,23.6345,-102.5528,8/27/20,62594
,Moldova,47.4116,28.3699,8/27/20,977
,Monaco,43.7333,7.4167,8/27/20,4
,Mongolia,46.8625,103.8467,8/27/20,0
,Montenegro,42.708678000000006,19.37439,8/27/20,89
,Morocco,31.7917,-7.0926,8/27/20,1011
,Mozambique,-18.665695,35.529562,8/27/20,21
,Namibia,-22.9576,18.4904,8/27/20,60
,Nepal,28.1667,84.25,8/27/20,183
Aruba,Netherlands,12.5211,-69.9683,8/27/20,8
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,8/27/20,0
Curacao,Netherlands,12.1696,-68.99,8/27/20,1
Sint Maarten,Netherlands,18.0425,-63.0548,8/27/20,17
,Netherlands,52.1326,5.2913,8/27/20,6218
,New Zealand,-40.9006,174.886,8/27/20,22
,Nicaragua,12.865416,-85.207229,8/27/20,137
,Niger,17.607789,8.081666,8/27/20,69
,Nigeria,9.082,8.6753,8/27/20,1011
,North Macedonia,41.6086,21.7453,8/27/20,585
,Norway,60.472,8.4689,8/27/20,264
,Oman,21.512583,55.923255000000005,8/27/20,650
,Pakistan,30.3753,69.3451,8/27/20,6274
,Panama,8.538,-80.7821,8/27/20,1948
,Papua New Guinea,-6.314993,143.95555,8/27/20,4
,Paraguay,-23.4425,-58.4438,8/27/20,265
,Peru,-9.19,-75.0152,8/27/20,28124
,Philippines,12.879721,121.77401699999999,8/27/20,3234
,Poland,51.9194,19.1451,8/27/20,2010
,Portugal,39.3999,-8.2245,8/27/20,1809
,Qatar,25.3548,51.1839,8/27/20,195
,Romania,45.9432,24.9668,8/27/20,3459
,Russia,61.52401,105.31875600000001,8/27/20,16758
,Rwanda,-1.9403,29.8739,8/27/20,15
,Saint Kitts and Nevis,17.357822,-62.782998,8/27/20,0
,Saint Lucia,13.9094,-60.9789,8/27/20,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,8/27/20,0
,San Marino,43.9424,12.4578,8/27/20,42
,Sao Tome and Principe,0.1864,6.6131,8/27/20,15
,Saudi Arabia,23.885942,45.079162,8/27/20,3785
,Senegal,14.4974,-14.4524,8/27/20,277
,Serbia,44.0165,21.0059,8/27/20,707
,Seychelles,-4.6796,55.492,8/27/20,0
,Sierra Leone,8.460555000000001,-11.779889,8/27/20,70
,Singapore,1.2833,103.8333,8/27/20,27
,Slovakia,48.669,19.699,8/27/20,33
,Slovenia,46.1512,14.9955,8/27/20,133
,Solomon Islands,-9.6457,160.1562,8/27/20,0
,Somalia,5.152149,46.199616,8/27/20,95
,South Africa,-30.5595,22.9375,8/27/20,13628
,South Sudan,6.877000000000001,31.307,8/27/20,47
,Spain,40.463667,-3.7492199999999998,8/27/20,28996
,Sri Lanka,7.873054,80.77179699999999,8/27/20,12
,Sudan,12.8628,30.2176,8/27/20,823
,Suriname,3.9193,-56.0278,8/27/20,66
,Sweden,60.128161,18.643501,8/27/20,5820
,Switzerland,46.8182,8.2275,8/27/20,2003
,Syria,34.802075,38.996815000000005,8/27/20,100
,Taiwan*,23.7,121.0,8/27/20,7
,Tajikistan,38.861,71.2761,8/27/20,68
,Tanzania,-6.369028,34.888822,8/27/20,21
,Thailand,15.870032,100.992541,8/27/20,58
,Timor-Leste,-8.874217,125.727539,8/27/20,0
,Togo,8.6195,0.8248,8/27/20,27
,Trinidad and Tobago,10.6918,-61.2225,8/27/20,15
,Tunisia,33.886917,9.537499,8/27/20,73
,Turkey,38.9637,35.2433,8/27/20,6209
,US,40.0,-100.0,8/27/20,180785
,Uganda,1.373333,32.290275,8/27/20,28
,Ukraine,48.3794,31.1656,8/27/20,2449
,United Arab Emirates,23.424076,53.847818000000004,8/27/20,378
Anguilla,United Kingdom,18.2206,-63.0686,8/27/20,0
Bermuda,United Kingdom,32.3078,-64.7505,8/27/20,9
British Virgin Islands,United Kingdom,18.4207,-64.64,8/27/20,1
Cayman Islands,United Kingdom,19.3133,-81.2546,8/27/20,1
Channel Islands,United Kingdom,49.3723,-2.3644,8/27/20,48
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,8/27/20,0
Gibraltar,United Kingdom,36.1408,-5.3536,8/27/20,0
Isle of Man,United Kingdom,54.2361,-4.5481,8/27/20,24
Montserrat,United Kingdom,16.742498,-62.187366000000004,8/27/20,1
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,8/27/20,3
,United Kingdom,55.3781,-3.4360000000000004,8/27/20,41477
,Uruguay,-32.5228,-55.7658,8/27/20,43
,Uzbekistan,41.377491,64.585262,8/27/20,298
,Venezuela,6.4238,-66.5897,8/27/20,358
,Vietnam,14.058323999999999,108.277199,8/27/20,30
,West Bank and Gaza,31.9522,35.2332,8/27/20,141
,Western Sahara,24.2155,-12.8858,8/27/20,1
,Yemen,15.552726999999999,48.516388,8/27/20,562
,Zambia,-13.133897,27.849332,8/27/20,282
,Zimbabwe,-19.015438,29.154857,8/27/20,189
,Afghanistan,33.93911,67.709953,8/28/20,1402
,Albania,41.1533,20.1683,8/28/20,271
,Algeria,28.0339,1.6596,8/28/20,1483
,Andorra,42.5063,1.5218,8/28/20,53
,Angola,-11.2027,17.8739,8/28/20,106
,Antigua and Barbuda,17.0608,-61.7964,8/28/20,3
,Argentina,-38.4161,-63.6167,8/28/20,8271
,Armenia,40.0691,45.0382,8/28/20,869
Australian Capital Territory,Australia,-35.4735,149.0124,8/28/20,3
New South Wales,Australia,-33.8688,151.2093,8/28/20,52
Northern Territory,Australia,-12.4634,130.8456,8/28/20,0
Queensland,Australia,-27.4698,153.0251,8/28/20,6
South Australia,Australia,-34.9285,138.6007,8/28/20,4
Tasmania,Australia,-42.8821,147.3272,8/28/20,13
Victoria,Australia,-37.8136,144.9631,8/28/20,513
Western Australia,Australia,-31.9505,115.8605,8/28/20,9
,Austria,47.5162,14.5501,8/28/20,733
,Azerbaijan,40.1431,47.5769,8/28/20,527
,Bahamas,25.025885,-78.035889,8/28/20,50
,Bahrain,26.0275,50.55,8/28/20,189
,Bangladesh,23.685,90.3563,8/28/20,4174
,Barbados,13.1939,-59.5432,8/28/20,7
,Belarus,53.7098,27.9534,8/28/20,667
,Belgium,50.8333,4.469936,8/28/20,9886
,Belize,17.1899,-88.4976,8/28/20,12
,Benin,9.3077,2.3158,8/28/20,40
,Bhutan,27.5142,90.4336,8/28/20,0
,Bolivia,-16.2902,-63.5887,8/28/20,4846
,Bosnia and Herzegovina,43.9159,17.6791,8/28/20,591
,Botswana,-22.3285,24.6849,8/28/20,3
,Brazil,-14.235,-51.9253,8/28/20,119504
,Brunei,4.5353,114.7277,8/28/20,3
,Bulgaria,42.7339,25.4858,8/28/20,603
,Burkina Faso,12.2383,-1.5616,8/28/20,55
,Burma,21.9162,95.956,8/28/20,6
,Burundi,-3.3731,29.9189,8/28/20,1
,Cabo Verde,16.5388,-23.0418,8/28/20,38
,Cambodia,11.55,104.9167,8/28/20,0
,Cameroon,3.8480000000000003,11.5021,8/28/20,411
Alberta,Canada,53.9333,-116.5765,8/28/20,237
British Columbia,Canada,53.7267,-127.6476,8/28/20,204
Diamond Princess,Canada,0.0,0.0,8/28/20,1
Grand Princess,Canada,0.0,0.0,8/28/20,0
Manitoba,Canada,53.7609,-98.8139,8/28/20,14
New Brunswick,Canada,46.5653,-66.4619,8/28/20,2
Newfoundland and Labrador,Canada,53.1355,-57.6604,8/28/20,3
Northwest Territories,Canada,64.8255,-124.8457,8/28/20,0
Nova Scotia,Canada,44.681999999999995,-63.7443,8/28/20,65
Ontario,Canada,51.2538,-85.3232,8/28/20,2855
Prince Edward Island,Canada,46.5107,-63.4168,8/28/20,0
Quebec,Canada,52.9399,-73.5491,8/28/20,5750
Saskatchewan,Canada,52.9399,-106.4509,8/28/20,24
Yukon,Canada,64.2823,-135.0,8/28/20,0
,Central African Republic,6.6111,20.9394,8/28/20,61
,Chad,15.4542,18.7322,8/28/20,77
,Chile,-35.6751,-71.543,8/28/20,11132
Anhui,China,31.8257,117.2264,8/28/20,6
Beijing,China,40.1824,116.4142,8/28/20,9
Chongqing,China,30.0572,107.874,8/28/20,6
Fujian,China,26.0789,117.9874,8/28/20,1
Gansu,China,35.7518,104.2861,8/28/20,2
Guangdong,China,23.3417,113.4244,8/28/20,8
Guangxi,China,23.8298,108.7881,8/28/20,2
Guizhou,China,26.8154,106.8748,8/28/20,2
Hainan,China,19.1959,109.7453,8/28/20,6
Hebei,China,39.549,116.1306,8/28/20,6
Heilongjiang,China,47.861999999999995,127.7615,8/28/20,13
Henan,China,37.8957,114.9042,8/28/20,22
Hong Kong,China,22.3,114.2,8/28/20,84
Hubei,China,30.9756,112.2707,8/28/20,4512
Hunan,China,27.6104,111.7088,8/28/20,4
Inner Mongolia,China,44.0935,113.9448,8/28/20,1
Jiangsu,China,32.9711,119.455,8/28/20,0
Jiangxi,China,27.614,115.7221,8/28/20,1
Jilin,China,43.6661,126.1923,8/28/20,2
Liaoning,China,41.2956,122.6085,8/28/20,2
Macau,China,22.1667,113.55,8/28/20,0
Ningxia,China,37.2692,106.1655,8/28/20,0
Qinghai,China,35.7452,95.9956,8/28/20,0
Shaanxi,China,35.1917,108.8701,8/28/20,3
Shandong,China,36.3427,118.1498,8/28/20,7
Shanghai,China,31.201999999999998,121.4491,8/28/20,7
Shanxi,China,37.5777,112.2922,8/28/20,0
Sichuan,China,30.6171,102.7103,8/28/20,3
Tianjin,China,39.3054,117.323,8/28/20,3
Tibet,China,31.6927,88.0924,8/28/20,0
Xinjiang,China,41.1129,85.2401,8/28/20,3
Yunnan,China,24.974,101.48700000000001,8/28/20,2
Zhejiang,China,29.1832,120.0934,8/28/20,1
,Colombia,4.5709,-74.2973,8/28/20,18766
,Comoros,-11.6455,43.3333,8/28/20,7
,Congo (Brazzaville),-0.228,15.8277,8/28/20,78
,Congo (Kinshasa),-4.0383,21.7587,8/28/20,255
,Costa Rica,9.7489,-83.7534,8/28/20,407
,Cote d'Ivoire,7.54,-5.5471,8/28/20,115
,Croatia,45.1,15.2,8/28/20,180
,Cuba,21.521757,-77.78116700000001,8/28/20,92
,Cyprus,35.1264,33.4299,8/28/20,20
,Czechia,49.8175,15.472999999999999,8/28/20,419
Faroe Islands,Denmark,61.8926,-6.9118,8/28/20,0
Greenland,Denmark,71.7069,-42.6043,8/28/20,0
,Denmark,56.2639,9.5018,8/28/20,624
,Diamond Princess,0.0,0.0,8/28/20,13
,Djibouti,11.8251,42.5903,8/28/20,60
,Dominica,15.415,-61.371,8/28/20,0
,Dominican Republic,18.7357,-70.1627,8/28/20,1648
,Ecuador,-1.8312,-78.1834,8/28/20,6504
,Egypt,26.820553000000004,30.802497999999996,8/28/20,5362
,El Salvador,13.7942,-88.8965,8/28/20,702
,Equatorial Guinea,1.6508,10.2679,8/28/20,83
,Eritrea,15.1794,39.7823,8/28/20,0
,Estonia,58.5953,25.0136,8/28/20,64
,Eswatini,-26.5225,31.4659,8/28/20,91
,Ethiopia,9.145,40.4897,8/28/20,758
,Fiji,-17.7134,178.065,8/28/20,2
,Finland,61.92411,25.748151,8/28/20,335
French Guiana,France,3.9339,-53.1258,8/28/20,58
French Polynesia,France,-17.6797,149.4068,8/28/20,0
Guadeloupe,France,16.265,-61.551,8/28/20,16
Martinique,France,14.6415,-61.0242,8/28/20,16
Mayotte,France,-12.8275,45.166244,8/28/20,40
New Caledonia,France,-20.904304999999997,165.618042,8/28/20,0
Reunion,France,-21.1151,55.5364,8/28/20,6
Saint Barthelemy,France,17.9,-62.8333,8/28/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,8/28/20,0
St Martin,France,18.0708,-63.0501,8/28/20,5
,France,46.2276,2.2137,8/28/20,30460
,Gabon,-0.8037,11.6094,8/28/20,53
,Gambia,13.4432,-15.3101,8/28/20,96
,Georgia,42.3154,43.3569,8/28/20,19
,Germany,51.165690999999995,10.451526,8/28/20,9290
,Ghana,7.9465,-1.0232,8/28/20,270
,Greece,39.0742,21.8243,8/28/20,259
,Grenada,12.1165,-61.678999999999995,8/28/20,0
,Guatemala,15.7835,-90.2308,8/28/20,2709
,Guinea,9.9456,-9.6966,8/28/20,59
,Guinea-Bissau,11.8037,-15.1804,8/28/20,34
,Guyana,4.860416000000001,-58.93018000000001,8/28/20,35
,Haiti,18.9712,-72.2852,8/28/20,201
,Holy See,41.9029,12.4534,8/28/20,0
,Honduras,15.2,-86.2419,8/28/20,1827
,Hungary,47.1625,19.5033,8/28/20,614
,Iceland,64.9631,-19.0208,8/28/20,10
,India,20.593684,78.96288,8/28/20,62550
,Indonesia,-0.7893,113.9213,8/28/20,7169
,Iran,32.427908,53.68804599999999,8/28/20,21249
,Iraq,33.223191,43.679291,8/28/20,6814
,Ireland,53.1424,-7.6921,8/28/20,1777
,Israel,31.046051000000002,34.851612,8/28/20,894
,Italy,41.87194,12.56738,8/28/20,35472
,Jamaica,18.1096,-77.2975,8/28/20,19
,Japan,36.204824,138.252924,8/28/20,1251
,Jordan,31.24,36.51,8/28/20,15
,Kazakhstan,48.0196,66.9237,8/28/20,1523
,Kenya,-0.0236,37.9062,8/28/20,567
,"Korea, South",35.907757000000004,127.766922,8/28/20,321
,Kosovo,42.602636,20.902977,8/28/20,499
,Kuwait,29.311659999999996,47.481766,8/28/20,525
,Kyrgyzstan,41.20438,74.766098,8/28/20,1057
,Laos,19.856270000000002,102.495496,8/28/20,0
,Latvia,56.8796,24.6032,8/28/20,34
,Lebanon,33.8547,35.8623,8/28/20,148
,Lesotho,-29.61,28.2336,8/28/20,31
,Liberia,6.4280550000000005,-9.429499,8/28/20,82
,Libya,26.3351,17.228331,8/28/20,226
,Liechtenstein,47.14,9.55,8/28/20,1
,Lithuania,55.1694,23.8813,8/28/20,86
,Luxembourg,49.8153,6.1296,8/28/20,124
,MS Zaandam,0.0,0.0,8/28/20,2
,Madagascar,-18.766947000000002,46.869107,8/28/20,187
,Malawi,-13.2543,34.3015,8/28/20,174
,Malaysia,4.210483999999999,101.97576600000001,8/28/20,125
,Maldives,3.2028,73.2207,8/28/20,28
,Mali,17.570692,-3.9961660000000006,8/28/20,126
