Province/State,Country/Region,Lat,Long,Date,Confirmed
,Kuwait,29.31166,47.481766,6/20/20,39145
,Kyrgyzstan,41.20438,74.766098,6/20/20,2981
,Laos,19.85627,102.495496,6/20/20,19
,Latvia,56.8796,24.6032,6/20/20,1111
,Lebanon,33.8547,35.8623,6/20/20,1536
,Lesotho,-29.61,28.2336,6/20/20,4
,Liberia,6.4280550000000005,-9.429499,6/20/20,601
,Libya,26.3351,17.228331,6/20/20,544
,Liechtenstein,47.14,9.55,6/20/20,82
,Lithuania,55.1694,23.8813,6/20/20,1795
,Luxembourg,49.8153,6.1296,6/20/20,4105
,MS Zaandam,0.0,0.0,6/20/20,9
,Madagascar,-18.766947,46.869107,6/20/20,1503
,Malawi,-13.2543,34.3015,6/20/20,620
,Malaysia,4.210483999999999,101.975766,6/20/20,8556
,Maldives,3.2028,73.2207,6/20/20,2187
,Mali,17.570692,-3.996166000000001,6/20/20,1933
,Malta,35.9375,14.3754,6/20/20,664
,Mauritania,21.0079,-10.9408,6/20/20,2813
,Mauritius,-20.348404,57.552152,6/20/20,337
,Mexico,23.6345,-102.5528,6/20/20,175202
,Moldova,47.4116,28.3699,6/20/20,13953
,Monaco,43.7333,7.4167,6/20/20,99
,Mongolia,46.8625,103.8467,6/20/20,206
,Montenegro,42.708678000000006,19.37439,6/20/20,359
,Morocco,31.7917,-7.0926,6/20/20,9839
,Mozambique,-18.665695,35.529562,6/20/20,688
,Namibia,-22.9576,18.4904,6/20/20,46
,Nepal,28.1667,84.25,6/20/20,8605
Aruba,Netherlands,12.5211,-69.9683,6/20/20,101
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/20/20,7
Curacao,Netherlands,12.1696,-68.99,6/20/20,23
Sint Maarten,Netherlands,18.0425,-63.0548,6/20/20,77
,Netherlands,52.1326,5.2913,6/20/20,49502
,New Zealand,-40.9006,174.886,6/20/20,1511
,Nicaragua,12.865416,-85.207229,6/20/20,1823
,Niger,17.607789,8.081666,6/20/20,1035
,Nigeria,9.082,8.6753,6/20/20,19808
,North Macedonia,41.6086,21.7453,6/20/20,5005
,Norway,60.472,8.4689,6/20/20,8742
,Oman,21.512583,55.92325500000001,6/20/20,28566
,Pakistan,30.3753,69.3451,6/20/20,176617
,Panama,8.538,-80.7821,6/20/20,25222
,Papua New Guinea,-6.314993,143.95555,6/20/20,8
,Paraguay,-23.4425,-58.4438,6/20/20,1362
,Peru,-9.19,-75.0152,6/20/20,251338
,Philippines,12.879721,121.774017,6/20/20,29400
,Poland,51.9194,19.1451,6/20/20,31620
,Portugal,39.3999,-8.2245,6/20/20,38841
,Qatar,25.3548,51.1839,6/20/20,86488
,Romania,45.9432,24.9668,6/20/20,23730
,Russia,61.52401,105.318756,6/20/20,576162
,Rwanda,-1.9403,29.8739,6/20/20,702
,Saint Kitts and Nevis,17.357822,-62.782998,6/20/20,15
,Saint Lucia,13.9094,-60.9789,6/20/20,19
,Saint Vincent and the Grenadines,12.9843,-61.2872,6/20/20,29
,San Marino,43.9424,12.4578,6/20/20,696
,Sao Tome and Principe,0.1864,6.6131,6/20/20,698
,Saudi Arabia,23.885942,45.079162,6/20/20,154233
,Senegal,14.4974,-14.4524,6/20/20,5783
,Serbia,44.0165,21.0059,6/20/20,12803
,Seychelles,-4.6796,55.492,6/20/20,11
,Sierra Leone,8.460555000000001,-11.779889,6/20/20,1309
,Singapore,1.2833,103.8333,6/20/20,41833
,Slovakia,48.669,19.699,6/20/20,1586
,Slovenia,46.1512,14.9955,6/20/20,1519
,Solomon Islands,-9.6457,160.1562,6/20/20,0
,Somalia,5.152149,46.199616,6/20/20,2755
,South Africa,-30.5595,22.9375,6/20/20,92681
,South Sudan,6.877000000000002,31.307,6/20/20,1882
,Spain,40.463667,-3.74922,6/20/20,245938
,Sri Lanka,7.873054,80.77179699999998,6/20/20,1950
,Sudan,12.8628,30.2176,6/20/20,8580
,Suriname,3.9193,-56.0278,6/20/20,303
,Sweden,60.128161,18.643501,6/20/20,58597
,Switzerland,46.8182,8.2275,6/20/20,31243
,Syria,34.802075,38.99681500000001,6/20/20,198
,Taiwan*,23.7,121.0,6/20/20,446
,Tajikistan,38.861,71.2761,6/20/20,5399
,Tanzania,-6.369028,34.888822,6/20/20,509
,Thailand,15.870032,100.992541,6/20/20,3147
,Timor-Leste,-8.874217,125.727539,6/20/20,24
,Togo,8.6195,0.8248,6/20/20,561
,Trinidad and Tobago,10.6918,-61.2225,6/20/20,123
,Tunisia,33.886917,9.537499,6/20/20,1156
,Turkey,38.9637,35.2433,6/20/20,186493
,US,40.0,-100.0,6/20/20,2252655
,Uganda,1.373333,32.290275,6/20/20,763
,Ukraine,48.3794,31.1656,6/20/20,36615
,United Arab Emirates,23.424076,53.847818,6/20/20,44533
Anguilla,United Kingdom,18.2206,-63.0686,6/20/20,3
Bermuda,United Kingdom,32.3078,-64.7505,6/20/20,146
British Virgin Islands,United Kingdom,18.4207,-64.64,6/20/20,8
Cayman Islands,United Kingdom,19.3133,-81.2546,6/20/20,195
Channel Islands,United Kingdom,49.3723,-2.3644,6/20/20,570
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/20/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,6/20/20,176
Isle of Man,United Kingdom,54.2361,-4.5481,6/20/20,336
Montserrat,United Kingdom,16.742498,-62.187366,6/20/20,11
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,6/20/20,12
,United Kingdom,55.3781,-3.4360000000000004,6/20/20,277170
,Uruguay,-32.5228,-55.7658,6/20/20,859
,Uzbekistan,41.377491,64.585262,6/20/20,6153
,Venezuela,6.4238,-66.5897,6/20/20,3789
,Vietnam,14.058324,108.277199,6/20/20,349
,West Bank and Gaza,31.9522,35.2332,6/20/20,784
,Western Sahara,24.2155,-12.8858,6/20/20,9
,Yemen,15.552727,48.516388,6/20/20,922
,Zambia,-13.133897,27.849332,6/20/20,1430
,Zimbabwe,-19.015438,29.154857,6/20/20,479
,Afghanistan,33.93911,67.709953,6/21/20,28833
,Albania,41.1533,20.1683,6/21/20,1962
,Algeria,28.0339,1.6596,6/21/20,11771
,Andorra,42.5063,1.5218,6/21/20,855
,Angola,-11.2027,17.8739,6/21/20,183
,Antigua and Barbuda,17.0608,-61.7964,6/21/20,26
,Argentina,-38.4161,-63.6167,6/21/20,42785
,Armenia,40.0691,45.0382,6/21/20,20268
Australian Capital Territory,Australia,-35.4735,149.0124,6/21/20,108
New South Wales,Australia,-33.8688,151.2093,6/21/20,3151
Northern Territory,Australia,-12.4634,130.8456,6/21/20,29
Queensland,Australia,-27.4698,153.0251,6/21/20,1066
South Australia,Australia,-34.9285,138.6007,6/21/20,440
Tasmania,Australia,-42.8821,147.3272,6/21/20,228
Victoria,Australia,-37.8136,144.9631,6/21/20,1847
Western Australia,Australia,-31.9505,115.8605,6/21/20,605
,Austria,47.5162,14.5501,6/21/20,17341
,Azerbaijan,40.1431,47.5769,6/21/20,12729
,Bahamas,25.025885,-78.035889,6/21/20,104
,Bahrain,26.0275,50.55,6/21/20,21764
,Bangladesh,23.685,90.3563,6/21/20,112306
,Barbados,13.1939,-59.5432,6/21/20,97
,Belarus,53.7098,27.9534,6/21/20,58505
,Belgium,50.8333,4.469936,6/21/20,60550
,Belize,17.1899,-88.4976,6/21/20,22
,Benin,9.3077,2.3158,6/21/20,765
,Bhutan,27.5142,90.4336,6/21/20,68
,Bolivia,-16.2902,-63.5887,6/21/20,24388
,Bosnia and Herzegovina,43.9159,17.6791,6/21/20,3273
,Botswana,-22.3285,24.6849,6/21/20,89
,Brazil,-14.235,-51.9253,6/21/20,1083341
,Brunei,4.5353,114.7277,6/21/20,141
,Bulgaria,42.7339,25.4858,6/21/20,3905
,Burkina Faso,12.2383,-1.5616,6/21/20,903
,Burma,21.9162,95.956,6/21/20,290
,Burundi,-3.3731,29.9189,6/21/20,144
,Cabo Verde,16.5388,-23.0418,6/21/20,890
,Cambodia,11.55,104.9167,6/21/20,129
,Cameroon,3.848,11.5021,6/21/20,11892
Alberta,Canada,53.9333,-116.5765,6/21/20,7704
British Columbia,Canada,53.7267,-127.6476,6/21/20,2790
Diamond Princess,Canada,0.0,0.0,6/21/20,0
Grand Princess,Canada,0.0,0.0,6/21/20,13
Manitoba,Canada,53.7609,-98.8139,6/21/20,313
New Brunswick,Canada,46.5653,-66.4619,6/21/20,164
Newfoundland and Labrador,Canada,53.1355,-57.6604,6/21/20,261
Northwest Territories,Canada,64.8255,-124.8457,6/21/20,5
Nova Scotia,Canada,44.682,-63.7443,6/21/20,1061
Ontario,Canada,51.2538,-85.3232,6/21/20,35217
Prince Edward Island,Canada,46.5107,-63.4168,6/21/20,27
Quebec,Canada,52.9399,-73.5491,6/21/20,54766
Saskatchewan,Canada,52.9399,-106.4509,6/21/20,746
Yukon,Canada,64.2823,-135.0,6/21/20,11
,Central African Republic,6.6111,20.9394,6/21/20,2808
,Chad,15.4542,18.7322,6/21/20,858
,Chile,-35.6751,-71.543,6/21/20,242355
Anhui,China,31.8257,117.2264,6/21/20,991
Beijing,China,40.1824,116.4142,6/21/20,830
Chongqing,China,30.0572,107.874,6/21/20,582
Fujian,China,26.0789,117.9874,6/21/20,363
Gansu,China,35.7518,104.2861,6/21/20,151
Guangdong,China,23.3417,113.4244,6/21/20,1634
Guangxi,China,23.8298,108.7881,6/21/20,254
Guizhou,China,26.8154,106.8748,6/21/20,147
Hainan,China,19.1959,109.7453,6/21/20,171
Hebei,China,39.549,116.1306,6/21/20,346
Heilongjiang,China,47.862,127.7615,6/21/20,947
Henan,China,37.8957,114.9042,6/21/20,1276
Hong Kong,China,22.3,114.2,6/21/20,1131
Hubei,China,30.9756,112.2707,6/21/20,68135
Hunan,China,27.6104,111.7088,6/21/20,1019
Inner Mongolia,China,44.0935,113.9448,6/21/20,238
Jiangsu,China,32.9711,119.455,6/21/20,653
Jiangxi,China,27.614,115.7221,6/21/20,932
Jilin,China,43.6661,126.1923,6/21/20,155
Liaoning,China,41.2956,122.6085,6/21/20,154
Macau,China,22.1667,113.55,6/21/20,45
Ningxia,China,37.2692,106.1655,6/21/20,75
Qinghai,China,35.7452,95.9956,6/21/20,18
Shaanxi,China,35.1917,108.8701,6/21/20,317
Shandong,China,36.3427,118.1498,6/21/20,792
Shanghai,China,31.202,121.4491,6/21/20,701
Shanxi,China,37.5777,112.2922,6/21/20,198
Sichuan,China,30.6171,102.7103,6/21/20,589
Tianjin,China,39.3054,117.323,6/21/20,197
Tibet,China,31.6927,88.0924,6/21/20,1
Xinjiang,China,41.1129,85.2401,6/21/20,76
Yunnan,China,24.974,101.487,6/21/20,185
Zhejiang,China,29.1832,120.0934,6/21/20,1269
,Colombia,4.5709,-74.2973,6/21/20,68652
,Comoros,-11.6455,43.3333,6/21/20,247
,Congo (Brazzaville),-0.228,15.8277,6/21/20,883
,Congo (Kinshasa),-4.0383,21.7587,6/21/20,5826
,Costa Rica,9.7489,-83.7534,6/21/20,2213
,Cote d'Ivoire,7.54,-5.5471,6/21/20,7492
,Croatia,45.1,15.2,6/21/20,2317
,Cuba,21.521757,-77.78116700000002,6/21/20,2312
,Cyprus,35.1264,33.4299,6/21/20,986
,Czechia,49.8175,15.473,6/21/20,10498
Faroe Islands,Denmark,61.8926,-6.9118,6/21/20,187
Greenland,Denmark,71.7069,-42.6043,6/21/20,13
,Denmark,56.2639,9.5018,6/21/20,12391
,Diamond Princess,0.0,0.0,6/21/20,712
,Djibouti,11.8251,42.5903,6/21/20,4582
,Dominica,15.415,-61.371,6/21/20,18
,Dominican Republic,18.7357,-70.1627,6/21/20,26677
,Ecuador,-1.8312,-78.1834,6/21/20,50640
,Egypt,26.820553000000004,30.802498,6/21/20,55233
,El Salvador,13.7942,-88.8965,6/21/20,4626
,Equatorial Guinea,1.6508,10.2679,6/21/20,1664
,Eritrea,15.1794,39.7823,6/21/20,143
,Estonia,58.5953,25.0136,6/21/20,1981
,Eswatini,-26.5225,31.4659,6/21/20,635
,Ethiopia,9.145,40.4897,6/21/20,4532
,Fiji,-17.7134,178.065,6/21/20,18
,Finland,61.92411,25.748151,6/21/20,7143
French Guiana,France,3.9339,-53.1258,6/21/20,2441
French Polynesia,France,-17.6797,149.4068,6/21/20,60
Guadeloupe,France,16.265,-61.551,6/21/20,174
Martinique,France,14.6415,-61.0242,6/21/20,236
Mayotte,France,-12.8275,45.166244,6/21/20,2404
New Caledonia,France,-20.904305,165.618042,6/21/20,21
Reunion,France,-21.1151,55.5364,6/21/20,506
Saint Barthelemy,France,17.9,-62.8333,6/21/20,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/21/20,1
St Martin,France,18.0708,-63.0501,6/21/20,42
,France,46.2276,2.2137,6/21/20,191745
,Gabon,-0.8037,11.6094,6/21/20,4428
,Gambia,13.4432,-15.3101,6/21/20,37
,Georgia,42.3154,43.3569,6/21/20,906
,Germany,51.165691,10.451526,6/21/20,191272
,Ghana,7.9465,-1.0232,6/21/20,14154
,Greece,39.0742,21.8243,6/21/20,3266
,Grenada,12.1165,-61.679,6/21/20,23
,Guatemala,15.7835,-90.2308,6/21/20,13145
,Guinea,9.9456,-9.6966,6/21/20,4988
,Guinea-Bissau,11.8037,-15.1804,6/21/20,1541
,Guyana,4.860416000000002,-58.93018000000001,6/21/20,184
,Haiti,18.9712,-72.2852,6/21/20,5077
,Holy See,41.9029,12.4534,6/21/20,12
,Honduras,15.2,-86.2419,6/21/20,12769
,Hungary,47.1625,19.5033,6/21/20,4094
,Iceland,64.9631,-19.0208,6/21/20,1815
,India,20.593684,78.96288,6/21/20,425282
,Indonesia,-0.7893,113.9213,6/21/20,45891
,Iran,32.427908,53.68804599999999,6/21/20,204952
,Iraq,33.223191,43.679291,6/21/20,30868
,Ireland,53.1424,-7.6921,6/21/20,25379
,Israel,31.046051,34.851612,6/21/20,20778
,Italy,41.87194,12.56738,6/21/20,238499
,Jamaica,18.1096,-77.2975,6/21/20,659
,Japan,36.204824,138.252924,6/21/20,17780
,Jordan,31.24,36.51,6/21/20,1033
,Kazakhstan,48.0196,66.9237,6/21/20,17732
,Kenya,-0.0236,37.9062,6/21/20,4738
,"Korea, South",35.90775700000001,127.766922,6/21/20,12438
,Kosovo,42.602636,20.902977,6/21/20,2073
,Kuwait,29.31166,47.481766,6/21/20,39650
,Kyrgyzstan,41.20438,74.766098,6/21/20,3356
,Laos,19.85627,102.495496,6/21/20,19
,Latvia,56.8796,24.6032,6/21/20,1111
,Lebanon,33.8547,35.8623,6/21/20,1587
,Lesotho,-29.61,28.2336,6/21/20,4
,Liberia,6.4280550000000005,-9.429499,6/21/20,626
,Libya,26.3351,17.228331,6/21/20,571
,Liechtenstein,47.14,9.55,6/21/20,82
,Lithuania,55.1694,23.8813,6/21/20,1798
,Luxembourg,49.8153,6.1296,6/21/20,4120
,MS Zaandam,0.0,0.0,6/21/20,9
,Madagascar,-18.766947,46.869107,6/21/20,1596
,Malawi,-13.2543,34.3015,6/21/20,730
,Malaysia,4.210483999999999,101.975766,6/21/20,8572
,Maldives,3.2028,73.2207,6/21/20,2203
,Mali,17.570692,-3.996166000000001,6/21/20,1933
,Malta,35.9375,14.3754,6/21/20,665
,Mauritania,21.0079,-10.9408,6/21/20,2984
,Mauritius,-20.348404,57.552152,6/21/20,337
,Mexico,23.6345,-102.5528,6/21/20,180545
,Moldova,47.4116,28.3699,6/21/20,14200
,Monaco,43.7333,7.4167,6/21/20,100
,Mongolia,46.8625,103.8467,6/21/20,213
,Montenegro,42.708678000000006,19.37439,6/21/20,362
,Morocco,31.7917,-7.0926,6/21/20,9977
,Mozambique,-18.665695,35.529562,6/21/20,733
,Namibia,-22.9576,18.4904,6/21/20,55
,Nepal,28.1667,84.25,6/21/20,9026
Aruba,Netherlands,12.5211,-69.9683,6/21/20,101
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/21/20,7
Curacao,Netherlands,12.1696,-68.99,6/21/20,23
Sint Maarten,Netherlands,18.0425,-63.0548,6/21/20,77
,Netherlands,52.1326,5.2913,6/21/20,49593
,New Zealand,-40.9006,174.886,6/21/20,1513
,Nicaragua,12.865416,-85.207229,6/21/20,1823
,Niger,17.607789,8.081666,6/21/20,1036
,Nigeria,9.082,8.6753,6/21/20,20244
,North Macedonia,41.6086,21.7453,6/21/20,5106
,Norway,60.472,8.4689,6/21/20,8745
,Oman,21.512583,55.92325500000001,6/21/20,29471
,Pakistan,30.3753,69.3451,6/21/20,181088
,Panama,8.538,-80.7821,6/21/20,26030
,Papua New Guinea,-6.314993,143.95555,6/21/20,8
,Paraguay,-23.4425,-58.4438,6/21/20,1379
,Peru,-9.19,-75.0152,6/21/20,254936
,Philippines,12.879721,121.774017,6/21/20,30052
,Poland,51.9194,19.1451,6/21/20,31931
,Portugal,39.3999,-8.2245,6/21/20,39133
,Qatar,25.3548,51.1839,6/21/20,87369
,Romania,45.9432,24.9668,6/21/20,24045
,Russia,61.52401,105.318756,6/21/20,583879
,Rwanda,-1.9403,29.8739,6/21/20,728
,Saint Kitts and Nevis,17.357822,-62.782998,6/21/20,15
,Saint Lucia,13.9094,-60.9789,6/21/20,19
,Saint Vincent and the Grenadines,12.9843,-61.2872,6/21/20,29
,San Marino,43.9424,12.4578,6/21/20,696
,Sao Tome and Principe,0.1864,6.6131,6/21/20,698
,Saudi Arabia,23.885942,45.079162,6/21/20,157612
,Senegal,14.4974,-14.4524,6/21/20,5888
,Serbia,44.0165,21.0059,6/21/20,12894
,Seychelles,-4.6796,55.492,6/21/20,11
,Sierra Leone,8.460555000000001,-11.779889,6/21/20,1327
,Singapore,1.2833,103.8333,6/21/20,42095
,Slovakia,48.669,19.699,6/21/20,1587
,Slovenia,46.1512,14.9955,6/21/20,1520
,Solomon Islands,-9.6457,160.1562,6/21/20,0
,Somalia,5.152149,46.199616,6/21/20,2779
,South Africa,-30.5595,22.9375,6/21/20,97302
,South Sudan,6.877000000000002,31.307,6/21/20,1892
,Spain,40.463667,-3.74922,6/21/20,246272
,Sri Lanka,7.873054,80.77179699999998,6/21/20,1950
,Sudan,12.8628,30.2176,6/21/20,8580
,Suriname,3.9193,-56.0278,6/21/20,314
,Sweden,60.128161,18.643501,6/21/20,58918
,Switzerland,46.8182,8.2275,6/21/20,31292
,Syria,34.802075,38.99681500000001,6/21/20,204
,Taiwan*,23.7,121.0,6/21/20,446
,Tajikistan,38.861,71.2761,6/21/20,5457
,Tanzania,-6.369028,34.888822,6/21/20,509
,Thailand,15.870032,100.992541,6/21/20,3148
,Timor-Leste,-8.874217,125.727539,6/21/20,24
,Togo,8.6195,0.8248,6/21/20,569
,Trinidad and Tobago,10.6918,-61.2225,6/21/20,123
,Tunisia,33.886917,9.537499,6/21/20,1157
,Turkey,38.9637,35.2433,6/21/20,187685
,US,40.0,-100.0,6/21/20,2278761
,Uganda,1.373333,32.290275,6/21/20,770
,Ukraine,48.3794,31.1656,6/21/20,37361
,United Arab Emirates,23.424076,53.847818,6/21/20,44925
Anguilla,United Kingdom,18.2206,-63.0686,6/21/20,3
Bermuda,United Kingdom,32.3078,-64.7505,6/21/20,146
British Virgin Islands,United Kingdom,18.4207,-64.64,6/21/20,8
Cayman Islands,United Kingdom,19.3133,-81.2546,6/21/20,195
Channel Islands,United Kingdom,49.3723,-2.3644,6/21/20,570
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/21/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,6/21/20,176
Isle of Man,United Kingdom,54.2361,-4.5481,6/21/20,336
Montserrat,United Kingdom,16.742498,-62.187366,6/21/20,11
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,6/21/20,14
,United Kingdom,55.3781,-3.4360000000000004,6/21/20,277792
,Uruguay,-32.5228,-55.7658,6/21/20,876
,Uzbekistan,41.377491,64.585262,6/21/20,6315
,Venezuela,6.4238,-66.5897,6/21/20,3917
,Vietnam,14.058324,108.277199,6/21/20,349
,West Bank and Gaza,31.9522,35.2332,6/21/20,833
,Western Sahara,24.2155,-12.8858,6/21/20,9
,Yemen,15.552727,48.516388,6/21/20,941
,Zambia,-13.133897,27.849332,6/21/20,1430
,Zimbabwe,-19.015438,29.154857,6/21/20,489
,Afghanistan,33.93911,67.709953,6/22/20,29157
,Albania,41.1533,20.1683,6/22/20,1995
,Algeria,28.0339,1.6596,6/22/20,11920
,Andorra,42.5063,1.5218,6/22/20,855
,Angola,-11.2027,17.8739,6/22/20,186
,Antigua and Barbuda,17.0608,-61.7964,6/22/20,26
,Argentina,-38.4161,-63.6167,6/22/20,44931
,Armenia,40.0691,45.0382,6/22/20,20588
Australian Capital Territory,Australia,-35.4735,149.0124,6/22/20,108
New South Wales,Australia,-33.8688,151.2093,6/22/20,3150
Northern Territory,Australia,-12.4634,130.8456,6/22/20,29
Queensland,Australia,-27.4698,153.0251,6/22/20,1066
South Australia,Australia,-34.9285,138.6007,6/22/20,440
Tasmania,Australia,-42.8821,147.3272,6/22/20,228
Victoria,Australia,-37.8136,144.9631,6/22/20,1864
Western Australia,Australia,-31.9505,115.8605,6/22/20,607
,Austria,47.5162,14.5501,6/22/20,17380
,Azerbaijan,40.1431,47.5769,6/22/20,13207
,Bahamas,25.025885,-78.035889,6/22/20,104
,Bahrain,26.0275,50.55,6/22/20,22407
,Bangladesh,23.685,90.3563,6/22/20,115786
,Barbados,13.1939,-59.5432,6/22/20,97
,Belarus,53.7098,27.9534,6/22/20,59023
,Belgium,50.8333,4.469936,6/22/20,60550
,Belize,17.1899,-88.4976,6/22/20,23
,Benin,9.3077,2.3158,6/22/20,807
,Bhutan,27.5142,90.4336,6/22/20,68
,Bolivia,-16.2902,-63.5887,6/22/20,25493
,Bosnia and Herzegovina,43.9159,17.6791,6/22/20,3525
,Botswana,-22.3285,24.6849,6/22/20,89
,Brazil,-14.235,-51.9253,6/22/20,1106470
,Brunei,4.5353,114.7277,6/22/20,141
,Bulgaria,42.7339,25.4858,6/22/20,3984
,Burkina Faso,12.2383,-1.5616,6/22/20,903
,Burma,21.9162,95.956,6/22/20,291
,Burundi,-3.3731,29.9189,6/22/20,144
,Cabo Verde,16.5388,-23.0418,6/22/20,944
,Cambodia,11.55,104.9167,6/22/20,130
,Cameroon,3.848,11.5021,6/22/20,12041
Alberta,Canada,53.9333,-116.5765,6/22/20,7736
British Columbia,Canada,53.7267,-127.6476,6/22/20,2822
Diamond Princess,Canada,0.0,0.0,6/22/20,0
Grand Princess,Canada,0.0,0.0,6/22/20,13
Manitoba,Canada,53.7609,-98.8139,6/22/20,314
New Brunswick,Canada,46.5653,-66.4619,6/22/20,164
Newfoundland and Labrador,Canada,53.1355,-57.6604,6/22/20,261
Northwest Territories,Canada,64.8255,-124.8457,6/22/20,5
Nova Scotia,Canada,44.682,-63.7443,6/22/20,1061
Ontario,Canada,51.2538,-85.3232,6/22/20,35418
Prince Edward Island,Canada,46.5107,-63.4168,6/22/20,27
Quebec,Canada,52.9399,-73.5491,6/22/20,54835
Saskatchewan,Canada,52.9399,-106.4509,6/22/20,751
Yukon,Canada,64.2823,-135.0,6/22/20,11
,Central African Republic,6.6111,20.9394,6/22/20,2963
,Chad,15.4542,18.7322,6/22/20,858
,Chile,-35.6751,-71.543,6/22/20,246963
Anhui,China,31.8257,117.2264,6/22/20,991
Beijing,China,40.1824,116.4142,6/22/20,843
Chongqing,China,30.0572,107.874,6/22/20,582
Fujian,China,26.0789,117.9874,6/22/20,363
Gansu,China,35.7518,104.2861,6/22/20,158
Guangdong,China,23.3417,113.4244,6/22/20,1634
Guangxi,China,23.8298,108.7881,6/22/20,254
Guizhou,China,26.8154,106.8748,6/22/20,147
Hainan,China,19.1959,109.7453,6/22/20,171
Hebei,China,39.549,116.1306,6/22/20,346
Heilongjiang,China,47.862,127.7615,6/22/20,947
Henan,China,37.8957,114.9042,6/22/20,1276
Hong Kong,China,22.3,114.2,6/22/20,1161
Hubei,China,30.9756,112.2707,6/22/20,68135
Hunan,China,27.6104,111.7088,6/22/20,1019
Inner Mongolia,China,44.0935,113.9448,6/22/20,238
Jiangsu,China,32.9711,119.455,6/22/20,654
Jiangxi,China,27.614,115.7221,6/22/20,932
Jilin,China,43.6661,126.1923,6/22/20,155
Liaoning,China,41.2956,122.6085,6/22/20,154
Macau,China,22.1667,113.55,6/22/20,45
Ningxia,China,37.2692,106.1655,6/22/20,75
Qinghai,China,35.7452,95.9956,6/22/20,18
Shaanxi,China,35.1917,108.8701,6/22/20,317
Shandong,China,36.3427,118.1498,6/22/20,792
Shanghai,China,31.202,121.4491,6/22/20,701
Shanxi,China,37.5777,112.2922,6/22/20,198
Sichuan,China,30.6171,102.7103,6/22/20,589
Tianjin,China,39.3054,117.323,6/22/20,198
Tibet,China,31.6927,88.0924,6/22/20,1
Xinjiang,China,41.1129,85.2401,6/22/20,76
Yunnan,China,24.974,101.487,6/22/20,185
Zhejiang,China,29.1832,120.0934,6/22/20,1269
,Colombia,4.5709,-74.2973,6/22/20,71183
,Comoros,-11.6455,43.3333,6/22/20,247
,Congo (Brazzaville),-0.228,15.8277,6/22/20,1087
,Congo (Kinshasa),-4.0383,21.7587,6/22/20,5924
,Costa Rica,9.7489,-83.7534,6/22/20,2277
,Cote d'Ivoire,7.54,-5.5471,6/22/20,7677
,Croatia,45.1,15.2,6/22/20,2336
,Cuba,21.521757,-77.78116700000002,6/22/20,2315
,Cyprus,35.1264,33.4299,6/22/20,988
,Czechia,49.8175,15.473,6/22/20,10523
Faroe Islands,Denmark,61.8926,-6.9118,6/22/20,187
Greenland,Denmark,71.7069,-42.6043,6/22/20,13
,Denmark,56.2639,9.5018,6/22/20,12527
,Diamond Princess,0.0,0.0,6/22/20,712
,Djibouti,11.8251,42.5903,6/22/20,4599
,Dominica,15.415,-61.371,6/22/20,18
,Dominican Republic,18.7357,-70.1627,6/22/20,27370
,Ecuador,-1.8312,-78.1834,6/22/20,50640
,Egypt,26.820553000000004,30.802498,6/22/20,56809
,El Salvador,13.7942,-88.8965,6/22/20,4808
,Equatorial Guinea,1.6508,10.2679,6/22/20,1664
,Eritrea,15.1794,39.7823,6/22/20,143
,Estonia,58.5953,25.0136,6/22/20,1981
,Eswatini,-26.5225,31.4659,6/22/20,643
,Ethiopia,9.145,40.4897,6/22/20,4663
,Fiji,-17.7134,178.065,6/22/20,18
,Finland,61.92411,25.748151,6/22/20,7144
French Guiana,France,3.9339,-53.1258,6/22/20,2458
French Polynesia,France,-17.6797,149.4068,6/22/20,60
Guadeloupe,France,16.265,-61.551,6/22/20,174
Martinique,France,14.6415,-61.0242,6/22/20,236
Mayotte,France,-12.8275,45.166244,6/22/20,2434
New Caledonia,France,-20.904305,165.618042,6/22/20,21
Reunion,France,-21.1151,55.5364,6/22/20,507
Saint Barthelemy,France,17.9,-62.8333,6/22/20,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/22/20,1
St Martin,France,18.0708,-63.0501,6/22/20,42
,France,46.2276,2.2137,6/22/20,192070
,Gabon,-0.8037,11.6094,6/22/20,4739
,Gambia,13.4432,-15.3101,6/22/20,41
,Georgia,42.3154,43.3569,6/22/20,908
,Germany,51.165691,10.451526,6/22/20,191768
,Ghana,7.9465,-1.0232,6/22/20,14154
,Greece,39.0742,21.8243,6/22/20,3287
,Grenada,12.1165,-61.679,6/22/20,23
,Guatemala,15.7835,-90.2308,6/22/20,13769
,Guinea,9.9456,-9.6966,6/22/20,4988
,Guinea-Bissau,11.8037,-15.1804,6/22/20,1556
,Guyana,4.860416000000002,-58.93018000000001,6/22/20,205
,Haiti,18.9712,-72.2852,6/22/20,5211
,Holy See,41.9029,12.4534,6/22/20,12
