Province/State,Country/Region,Lat,Long,Date,Recoveries
Martinique,France,14.6415,-61.0242,5/1/20,83
Mayotte,France,-12.8275,45.166244,5/1/20,235
New Caledonia,France,-20.904305,165.618042,5/1/20,17
Reunion,France,-21.1151,55.5364,5/1/20,300
Saint Barthelemy,France,17.9,-62.8333,5/1/20,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/1/20,0
St Martin,France,18.0708,-63.0501,5/1/20,27
,France,46.2276,2.2137,5/1/20,49300
,Gabon,-0.8037,11.6094,5/1/20,67
,Gambia,13.4432,-15.3101,5/1/20,8
,Georgia,42.3154,43.3569,5/1/20,207
,Germany,51.165691,10.451526,5/1/20,126900
,Ghana,7.9465,-1.0232,5/1/20,212
,Greece,39.0742,21.8243,5/1/20,1374
,Grenada,12.1165,-61.679,5/1/20,13
,Guatemala,15.7835,-90.2308,5/1/20,72
,Guinea,9.9456,-9.6966,5/1/20,342
,Guinea-Bissau,11.8037,-15.1804,5/1/20,19
,Guyana,4.860416000000002,-58.93018000000001,5/1/20,22
,Haiti,18.9712,-72.2852,5/1/20,10
,Holy See,41.9029,12.4534,5/1/20,2
,Honduras,15.2,-86.2419,5/1/20,112
,Hungary,47.1625,19.5033,5/1/20,609
,Iceland,64.9631,-19.0208,5/1/20,1689
,India,20.593684,78.96288,5/1/20,10007
,Indonesia,-0.7893,113.9213,5/1/20,1591
,Iran,32.427908,53.68804599999999,5/1/20,76318
,Iraq,33.223191,43.679291,5/1/20,1414
,Ireland,53.1424,-7.6921,5/1/20,13386
,Israel,31.046051,34.851612,5/1/20,9156
,Italy,41.87194,12.56738,5/1/20,78249
,Jamaica,18.1096,-77.2975,5/1/20,31
,Japan,36.204824,138.252924,5/1/20,2975
,Jordan,31.24,36.51,5/1/20,364
,Kazakhstan,48.0196,66.9237,5/1/20,922
,Kenya,-0.0236,37.9062,5/1/20,150
,"Korea, South",35.90775700000001,127.766922,5/1/20,9123
,Kosovo,42.602636,20.902977,5/1/20,271
,Kuwait,29.31166,47.481766,5/1/20,1602
,Kyrgyzstan,41.20438,74.766098,5/1/20,504
,Laos,19.85627,102.495496,5/1/20,8
,Latvia,56.8796,24.6032,5/1/20,348
,Lebanon,33.8547,35.8623,5/1/20,192
,Lesotho,-29.61,28.2336,5/1/20,0
,Liberia,6.4280550000000005,-9.429499,5/1/20,45
,Libya,26.3351,17.228331,5/1/20,18
,Liechtenstein,47.14,9.55,5/1/20,80
,Lithuania,55.1694,23.8813,5/1/20,594
,Luxembourg,49.8153,6.1296,5/1/20,3213
,MS Zaandam,0.0,0.0,5/1/20,0
,Madagascar,-18.766947,46.869107,5/1/20,94
,Malawi,-13.2543,34.3015,5/1/20,9
,Malaysia,4.210483999999999,101.975766,5/1/20,4210
,Maldives,3.2028,73.2207,5/1/20,17
,Mali,17.570692,-3.996166000000001,5/1/20,196
,Malta,35.9375,14.3754,5/1/20,383
,Mauritania,21.0079,-10.9408,5/1/20,6
,Mauritius,-20.348404,57.552152,5/1/20,312
,Mexico,23.6345,-102.5528,5/1/20,12377
,Moldova,47.4116,28.3699,5/1/20,1272
,Monaco,43.7333,7.4167,5/1/20,73
,Mongolia,46.8625,103.8467,5/1/20,10
,Montenegro,42.708678000000006,19.37439,5/1/20,233
,Morocco,31.7917,-7.0926,5/1/20,1083
,Mozambique,-18.6657,35.5296,5/1/20,12
,Namibia,-22.9576,18.4904,5/1/20,8
,Nepal,28.1667,84.25,5/1/20,16
Aruba,Netherlands,12.5211,-69.9683,5/1/20,81
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/1/20,0
Curacao,Netherlands,12.1696,-68.99,5/1/20,13
Sint Maarten,Netherlands,18.0425,-63.0548,5/1/20,44
,Netherlands,52.1326,5.2913,5/1/20,0
,New Zealand,-40.9006,174.886,5/1/20,1263
,Nicaragua,12.865416,-85.207229,5/1/20,7
,Niger,17.607789,8.081666,5/1/20,478
,Nigeria,9.082,8.6753,5/1/20,351
,North Macedonia,41.6086,21.7453,5/1/20,807
,Norway,60.472,8.4689,5/1/20,32
,Oman,21.512583,55.92325500000001,5/1/20,495
,Pakistan,30.3753,69.3451,5/1/20,4817
,Panama,8.538,-80.7821,5/1/20,622
,Papua New Guinea,-6.314993,143.95555,5/1/20,0
,Paraguay,-23.4425,-58.4438,5/1/20,115
,Peru,-9.19,-75.0152,5/1/20,11129
,Philippines,12.879721,121.774017,5/1/20,1084
,Poland,51.9194,19.1451,5/1/20,3491
,Portugal,39.3999,-8.2245,5/1/20,1647
,Qatar,25.3548,51.1839,5/1/20,1436
,Romania,45.9432,24.9668,5/1/20,4328
,Russia,61.52401,105.318756,5/1/20,13220
,Rwanda,-1.9403,29.8739,5/1/20,109
,Saint Kitts and Nevis,17.357822,-62.782998,5/1/20,8
,Saint Lucia,13.9094,-60.9789,5/1/20,15
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/1/20,8
,San Marino,43.9424,12.4578,5/1/20,82
,Sao Tome and Principe,0.1864,6.6131,5/1/20,4
,Saudi Arabia,23.885942,45.079162,5/1/20,3555
,Senegal,14.4974,-14.4524,5/1/20,356
,Serbia,44.0165,21.0059,5/1/20,1343
,Seychelles,-4.6796,55.492,5/1/20,6
,Sierra Leone,8.460555000000001,-11.779889,5/1/20,21
,Singapore,1.2833,103.8333,5/1/20,1268
,Slovakia,48.669,19.699,5/1/20,558
,Slovenia,46.1512,14.9955,5/1/20,233
,Solomon Islands,-9.6457,160.1562,5/1/20,0
,Somalia,5.152149,46.199616,5/1/20,31
,South Africa,-30.5595,22.9375,5/1/20,2382
,South Sudan,6.877000000000002,31.307,5/1/20,0
,Spain,40.463667,-3.74922,5/1/20,112050
,Sri Lanka,7.873054,80.77179699999998,5/1/20,162
,Sudan,12.8628,30.2176,5/1/20,46
,Suriname,3.9193,-56.0278,5/1/20,8
,Sweden,60.128161,18.643501,5/1/20,0
,Switzerland,46.8182,8.2275,5/1/20,23900
,Syria,34.8021,38.9968,5/1/20,27
,Taiwan*,23.7,121.0,5/1/20,324
,Tajikistan,38.861,71.2761,5/1/20,0
,Tanzania,-6.369028,34.888822,5/1/20,167
,Thailand,15.870032,100.992541,5/1/20,2719
,Timor-Leste,-8.8742,125.7275,5/1/20,16
,Togo,8.6195,0.8248,5/1/20,66
,Trinidad and Tobago,10.6918,-61.2225,5/1/20,83
,Tunisia,33.886917,9.537499,5/1/20,316
,Turkey,38.9637,35.2433,5/1/20,53808
,US,40.0,-100.0,5/1/20,164015
,Uganda,1.373333,32.290275,5/1/20,52
,Ukraine,48.3794,31.1656,5/1/20,1413
,United Arab Emirates,23.424076,53.847818,5/1/20,2543
Anguilla,United Kingdom,18.2206,-63.0686,5/1/20,3
Bermuda,United Kingdom,32.3078,-64.7505,5/1/20,48
British Virgin Islands,United Kingdom,18.4207,-64.64,5/1/20,3
Cayman Islands,United Kingdom,19.3133,-81.2546,5/1/20,10
Channel Islands,United Kingdom,49.3723,-2.3644,5/1/20,406
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/1/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,5/1/20,131
Isle of Man,United Kingdom,54.2361,-4.5481,5/1/20,271
Montserrat,United Kingdom,16.742498,-62.187366,5/1/20,2
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/1/20,5
,United Kingdom,55.3781,-3.4360000000000004,5/1/20,0
,Uruguay,-32.5228,-55.7658,5/1/20,435
,Uzbekistan,41.377491,64.585262,5/1/20,1212
,Venezuela,6.4238,-66.5897,5/1/20,148
,Vietnam,14.058324,108.277199,5/1/20,219
,West Bank and Gaza,31.9522,35.2332,5/1/20,76
,Western Sahara,24.2155,-12.8858,5/1/20,5
,Yemen,15.552727,48.516388,5/1/20,1
,Zambia,-13.133897,27.849332,5/1/20,74
,Zimbabwe,-19.015438,29.154857,5/1/20,5
,Afghanistan,33.93911,67.709953,5/2/20,331
,Albania,41.1533,20.1683,5/2/20,519
,Algeria,28.0339,1.6596,5/2/20,1872
,Andorra,42.5063,1.5218,5/2/20,472
,Angola,-11.2027,17.8739,5/2/20,11
,Antigua and Barbuda,17.0608,-61.7964,5/2/20,15
,Argentina,-38.4161,-63.6167,5/2/20,1320
,Armenia,40.0691,45.0382,5/2/20,1010
Australian Capital Territory,Australia,-35.4735,149.0124,5/2/20,103
New South Wales,Australia,-33.8688,151.2093,5/2/20,2306
Northern Territory,Australia,-12.4634,130.8456,5/2/20,24
Queensland,Australia,-27.4698,153.0251,5/2/20,976
South Australia,Australia,-34.9285,138.6007,5/2/20,427
Tasmania,Australia,-42.8821,147.3272,5/2/20,158
Victoria,Australia,-37.8136,144.9631,5/2/20,1300
Western Australia,Australia,-31.9505,115.8605,5/2/20,520
,Austria,47.5162,14.5501,5/2/20,13180
,Azerbaijan,40.1431,47.5769,5/2/20,1411
,Bahamas,25.025885,-78.035889,5/2/20,24
,Bahrain,26.0275,50.55,5/2/20,1568
,Bangladesh,23.685,90.3563,5/2/20,177
,Barbados,13.1939,-59.5432,5/2/20,44
,Belarus,53.7098,27.9534,5/2/20,3117
,Belgium,50.8333,4.469936,5/2/20,12211
,Belize,17.1899,-88.4976,5/2/20,13
,Benin,9.3077,2.3158,5/2/20,42
,Bhutan,27.5142,90.4336,5/2/20,5
,Bolivia,-16.2902,-63.5887,5/2/20,159
,Bosnia and Herzegovina,43.9159,17.6791,5/2/20,779
,Botswana,-22.3285,24.6849,5/2/20,8
,Brazil,-14.235,-51.9253,5/2/20,40937
,Brunei,4.5353,114.7277,5/2/20,126
,Bulgaria,42.7339,25.4858,5/2/20,287
,Burkina Faso,12.2383,-1.5616,5/2/20,535
,Burma,21.9162,95.956,5/2/20,37
,Burundi,-3.3731,29.9189,5/2/20,7
,Cabo Verde,16.5388,-23.0418,5/2/20,18
,Cambodia,11.55,104.9167,5/2/20,120
,Cameroon,3.848,11.5021,5/2/20,953
,Canada,56.1304,-106.3468,5/2/20,23814
,Central African Republic,6.6111,20.9394,5/2/20,10
,Chad,15.4542,18.7322,5/2/20,39
,Chile,-35.6751,-71.543,5/2/20,9572
Anhui,China,31.8257,117.2264,5/2/20,985
Beijing,China,40.1824,116.4142,5/2/20,547
Chongqing,China,30.0572,107.874,5/2/20,573
Fujian,China,26.0789,117.9874,5/2/20,353
Gansu,China,35.7518,104.2861,5/2/20,137
Guangdong,China,23.3417,113.4244,5/2/20,1567
Guangxi,China,23.8298,108.7881,5/2/20,252
Guizhou,China,26.8154,106.8748,5/2/20,145
Hainan,China,19.1959,109.7453,5/2/20,162
Hebei,China,37.8957,114.9042,5/2/20,318
Heilongjiang,China,47.862,127.7615,5/2/20,604
Henan,China,33.882,113.614,5/2/20,1254
Hong Kong,China,22.3,114.2,5/2/20,864
Hubei,China,30.9756,112.2707,5/2/20,63616
Hunan,China,27.6104,111.7088,5/2/20,1015
Inner Mongolia,China,44.0935,113.9448,5/2/20,154
Jiangsu,China,32.9711,119.455,5/2/20,650
Jiangxi,China,27.614,115.7221,5/2/20,936
Jilin,China,43.6661,126.1923,5/2/20,102
Liaoning,China,41.2956,122.6085,5/2/20,144
Macau,China,22.1667,113.55,5/2/20,37
Ningxia,China,37.2692,106.1655,5/2/20,75
Qinghai,China,35.7452,95.9956,5/2/20,18
Shaanxi,China,35.1917,108.8701,5/2/20,255
Shandong,China,36.3427,118.1498,5/2/20,772
Shanghai,China,31.202,121.4491,5/2/20,612
Shanxi,China,37.5777,112.2922,5/2/20,176
Sichuan,China,30.6171,102.7103,5/2/20,558
Tianjin,China,39.3054,117.323,5/2/20,185
Tibet,China,31.6927,88.0924,5/2/20,1
Xinjiang,China,41.1129,85.2401,5/2/20,73
Yunnan,China,24.974,101.487,5/2/20,181
Zhejiang,China,29.1832,120.0934,5/2/20,1265
,Colombia,4.5709,-74.2973,5/2/20,1666
,Comoros,-11.6455,43.3333,5/2/20,0
,Congo (Brazzaville),-0.228,15.8277,5/2/20,25
,Congo (Kinshasa),-4.0383,21.7587,5/2/20,75
,Costa Rica,9.7489,-83.7534,5/2/20,372
,Cote d'Ivoire,7.54,-5.5471,5/2/20,622
,Croatia,45.1,15.2,5/2/20,1463
,Cuba,21.521757,-77.78116700000002,5/2/20,765
,Cyprus,35.1264,33.4299,5/2/20,296
,Czechia,49.8175,15.473,5/2/20,3461
Faroe Islands,Denmark,61.8926,-6.9118,5/2/20,184
Greenland,Denmark,71.7069,-42.6043,5/2/20,11
,Denmark,56.2639,9.5018,5/2/20,6889
,Diamond Princess,0.0,0.0,5/2/20,645
,Djibouti,11.8251,42.5903,5/2/20,686
,Dominica,15.415,-61.371,5/2/20,13
,Dominican Republic,18.7357,-70.1627,5/2/20,1481
,Ecuador,-1.8312,-78.1834,5/2/20,2132
,Egypt,26.820553000000004,30.802498,5/2/20,1522
,El Salvador,13.7942,-88.8965,5/2/20,141
,Equatorial Guinea,1.6508,10.2679,5/2/20,9
,Eritrea,15.1794,39.7823,5/2/20,26
,Estonia,58.5953,25.0136,5/2/20,256
,Eswatini,-26.5225,31.4659,5/2/20,12
,Ethiopia,9.145,40.4897,5/2/20,69
,Fiji,-17.7134,178.065,5/2/20,14
,Finland,61.92411,25.748151,5/2/20,3000
French Guiana,France,3.9339,-53.1258,5/2/20,98
French Polynesia,France,-17.6797,149.4068,5/2/20,51
Guadeloupe,France,16.265,-61.551,5/2/20,95
Martinique,France,14.6415,-61.0242,5/2/20,83
Mayotte,France,-12.8275,45.166244,5/2/20,235
New Caledonia,France,-20.904305,165.618042,5/2/20,17
Reunion,France,-21.1151,55.5364,5/2/20,300
Saint Barthelemy,France,17.9,-62.8333,5/2/20,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/2/20,0
St Martin,France,18.0708,-63.0501,5/2/20,27
,France,46.2276,2.2137,5/2/20,49751
,Gabon,-0.8037,11.6094,5/2/20,85
,Gambia,13.4432,-15.3101,5/2/20,9
,Georgia,42.3154,43.3569,5/2/20,207
,Germany,51.165691,10.451526,5/2/20,129000
,Ghana,7.9465,-1.0232,5/2/20,229
,Greece,39.0742,21.8243,5/2/20,1374
,Grenada,12.1165,-61.679,5/2/20,13
,Guatemala,15.7835,-90.2308,5/2/20,72
,Guinea,9.9456,-9.6966,5/2/20,405
,Guinea-Bissau,11.8037,-15.1804,5/2/20,19
,Guyana,4.860416000000002,-58.93018000000001,5/2/20,22
,Haiti,18.9712,-72.2852,5/2/20,10
,Holy See,41.9029,12.4534,5/2/20,2
,Honduras,15.2,-86.2419,5/2/20,116
,Hungary,47.1625,19.5033,5/2/20,625
,Iceland,64.9631,-19.0208,5/2/20,1706
,India,20.593684,78.96288,5/2/20,10819
,Indonesia,-0.7893,113.9213,5/2/20,1665
,Iran,32.427908,53.68804599999999,5/2/20,77350
,Iraq,33.223191,43.679291,5/2/20,1473
,Ireland,53.1424,-7.6921,5/2/20,13386
,Israel,31.046051,34.851612,5/2/20,9593
,Italy,41.87194,12.56738,5/2/20,79914
,Jamaica,18.1096,-77.2975,5/2/20,33
,Japan,36.204824,138.252924,5/2/20,3205
,Jordan,31.24,36.51,5/2/20,367
,Kazakhstan,48.0196,66.9237,5/2/20,985
,Kenya,-0.0236,37.9062,5/2/20,152
,"Korea, South",35.90775700000001,127.766922,5/2/20,9183
,Kosovo,42.602636,20.902977,5/2/20,298
,Kuwait,29.31166,47.481766,5/2/20,1703
,Kyrgyzstan,41.20438,74.766098,5/2/20,527
,Laos,19.85627,102.495496,5/2/20,9
,Latvia,56.8796,24.6032,5/2/20,348
,Lebanon,33.8547,35.8623,5/2/20,197
,Lesotho,-29.61,28.2336,5/2/20,0
,Liberia,6.4280550000000005,-9.429499,5/2/20,48
,Libya,26.3351,17.228331,5/2/20,22
,Liechtenstein,47.14,9.55,5/2/20,80
,Lithuania,55.1694,23.8813,5/2/20,632
,Luxembourg,49.8153,6.1296,5/2/20,3318
,MS Zaandam,0.0,0.0,5/2/20,0
,Madagascar,-18.766947,46.869107,5/2/20,97
,Malawi,-13.2543,34.3015,5/2/20,9
,Malaysia,4.210483999999999,101.975766,5/2/20,4326
,Maldives,3.2028,73.2207,5/2/20,18
,Mali,17.570692,-3.996166000000001,5/2/20,206
,Malta,35.9375,14.3754,5/2/20,379
,Mauritania,21.0079,-10.9408,5/2/20,6
,Mauritius,-20.348404,57.552152,5/2/20,314
,Mexico,23.6345,-102.5528,5/2/20,12377
,Moldova,47.4116,28.3699,5/2/20,1334
,Monaco,43.7333,7.4167,5/2/20,78
,Mongolia,46.8625,103.8467,5/2/20,10
,Montenegro,42.708678000000006,19.37439,5/2/20,245
,Morocco,31.7917,-7.0926,5/2/20,1256
,Mozambique,-18.6657,35.5296,5/2/20,18
,Namibia,-22.9576,18.4904,5/2/20,8
,Nepal,28.1667,84.25,5/2/20,16
Aruba,Netherlands,12.5211,-69.9683,5/2/20,81
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/2/20,0
Curacao,Netherlands,12.1696,-68.99,5/2/20,13
Sint Maarten,Netherlands,18.0425,-63.0548,5/2/20,44
,Netherlands,52.1326,5.2913,5/2/20,0
,New Zealand,-40.9006,174.886,5/2/20,1266
,Nicaragua,12.865416,-85.207229,5/2/20,7
,Niger,17.607789,8.081666,5/2/20,507
,Nigeria,9.082,8.6753,5/2/20,351
,North Macedonia,41.6086,21.7453,5/2/20,852
,Norway,60.472,8.4689,5/2/20,32
,Oman,21.512583,55.92325500000001,5/2/20,750
,Pakistan,30.3753,69.3451,5/2/20,5114
,Panama,8.538,-80.7821,5/2/20,641
,Papua New Guinea,-6.314993,143.95555,5/2/20,0
,Paraguay,-23.4425,-58.4438,5/2/20,119
,Peru,-9.19,-75.0152,5/2/20,12434
,Philippines,12.879721,121.774017,5/2/20,1124
,Poland,51.9194,19.1451,5/2/20,3762
,Portugal,39.3999,-8.2245,5/2/20,1671
,Qatar,25.3548,51.1839,5/2/20,1534
,Romania,45.9432,24.9668,5/2/20,4547
,Russia,61.52401,105.318756,5/2/20,15013
,Rwanda,-1.9403,29.8739,5/2/20,120
,Saint Kitts and Nevis,17.357822,-62.782998,5/2/20,8
,Saint Lucia,13.9094,-60.9789,5/2/20,15
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/2/20,8
,San Marino,43.9424,12.4578,5/2/20,83
,Sao Tome and Principe,0.1864,6.6131,5/2/20,4
,Saudi Arabia,23.885942,45.079162,5/2/20,3765
,Senegal,14.4974,-14.4524,5/2/20,368
,Serbia,44.0165,21.0059,5/2/20,1426
,Seychelles,-4.6796,55.492,5/2/20,6
,Sierra Leone,8.460555000000001,-11.779889,5/2/20,21
,Singapore,1.2833,103.8333,5/2/20,1347
,Slovakia,48.669,19.699,5/2/20,608
,Slovenia,46.1512,14.9955,5/2/20,239
,Solomon Islands,-9.6457,160.1562,5/2/20,0
,Somalia,5.152149,46.199616,5/2/20,34
,South Africa,-30.5595,22.9375,5/2/20,2549
,South Sudan,6.877000000000002,31.307,5/2/20,0
,Spain,40.463667,-3.74922,5/2/20,117248
,Sri Lanka,7.873054,80.77179699999998,5/2/20,172
,Sudan,12.8628,30.2176,5/2/20,52
,Suriname,3.9193,-56.0278,5/2/20,8
,Sweden,60.128161,18.643501,5/2/20,0
,Switzerland,46.8182,8.2275,5/2/20,24200
,Syria,34.8021,38.9968,5/2/20,27
,Taiwan*,23.7,121.0,5/2/20,324
,Tajikistan,38.861,71.2761,5/2/20,0
,Tanzania,-6.369028,34.888822,5/2/20,167
,Thailand,15.870032,100.992541,5/2/20,2732
,Timor-Leste,-8.8742,125.7275,5/2/20,16
,Togo,8.6195,0.8248,5/2/20,66
,Trinidad and Tobago,10.6918,-61.2225,5/2/20,88
,Tunisia,33.886917,9.537499,5/2/20,323
,Turkey,38.9637,35.2433,5/2/20,58259
,US,40.0,-100.0,5/2/20,175382
,Uganda,1.373333,32.290275,5/2/20,52
,Ukraine,48.3794,31.1656,5/2/20,1498
,United Arab Emirates,23.424076,53.847818,5/2/20,2664
Anguilla,United Kingdom,18.2206,-63.0686,5/2/20,3
Bermuda,United Kingdom,32.3078,-64.7505,5/2/20,51
British Virgin Islands,United Kingdom,18.4207,-64.64,5/2/20,3
Cayman Islands,United Kingdom,19.3133,-81.2546,5/2/20,10
Channel Islands,United Kingdom,49.3723,-2.3644,5/2/20,406
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/2/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,5/2/20,132
Isle of Man,United Kingdom,54.2361,-4.5481,5/2/20,271
Montserrat,United Kingdom,16.742498,-62.187366,5/2/20,2
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/2/20,5
,United Kingdom,55.3781,-3.4360000000000004,5/2/20,0
,Uruguay,-32.5228,-55.7658,5/2/20,440
,Uzbekistan,41.377491,64.585262,5/2/20,1271
,Venezuela,6.4238,-66.5897,5/2/20,148
,Vietnam,14.058324,108.277199,5/2/20,219
,West Bank and Gaza,31.9522,35.2332,5/2/20,76
,Western Sahara,24.2155,-12.8858,5/2/20,5
,Yemen,15.552727,48.516388,5/2/20,1
,Zambia,-13.133897,27.849332,5/2/20,75
,Zimbabwe,-19.015438,29.154857,5/2/20,5
,Afghanistan,33.93911,67.709953,5/3/20,345
,Albania,41.1533,20.1683,5/3/20,531
,Algeria,28.0339,1.6596,5/3/20,1936
,Andorra,42.5063,1.5218,5/3/20,493
,Angola,-11.2027,17.8739,5/3/20,11
,Antigua and Barbuda,17.0608,-61.7964,5/3/20,15
,Argentina,-38.4161,-63.6167,5/3/20,1354
,Armenia,40.0691,45.0382,5/3/20,1035
Australian Capital Territory,Australia,-35.4735,149.0124,5/3/20,103
New South Wales,Australia,-33.8688,151.2093,5/3/20,2328
Northern Territory,Australia,-12.4634,130.8456,5/3/20,24
Queensland,Australia,-27.4698,153.0251,5/3/20,980
South Australia,Australia,-34.9285,138.6007,5/3/20,427
Tasmania,Australia,-42.8821,147.3272,5/3/20,164
Victoria,Australia,-37.8136,144.9631,5/3/20,1300
Western Australia,Australia,-31.9505,115.8605,5/3/20,523
,Austria,47.5162,14.5501,5/3/20,13228
,Azerbaijan,40.1431,47.5769,5/3/20,1441
,Bahamas,25.025885,-78.035889,5/3/20,24
,Bahrain,26.0275,50.55,5/3/20,1718
,Bangladesh,23.685,90.3563,5/3/20,1063
,Barbados,13.1939,-59.5432,5/3/20,44
,Belarus,53.7098,27.9534,5/3/20,3196
,Belgium,50.8333,4.469936,5/3/20,12309
,Belize,17.1899,-88.4976,5/3/20,13
,Benin,9.3077,2.3158,5/3/20,42
,Bhutan,27.5142,90.4336,5/3/20,5
,Bolivia,-16.2902,-63.5887,5/3/20,166
,Bosnia and Herzegovina,43.9159,17.6791,5/3/20,825
,Botswana,-22.3285,24.6849,5/3/20,8
,Brazil,-14.235,-51.9253,5/3/20,42991
,Brunei,4.5353,114.7277,5/3/20,128
,Bulgaria,42.7339,25.4858,5/3/20,308
,Burkina Faso,12.2383,-1.5616,5/3/20,540
,Burma,21.9162,95.956,5/3/20,43
,Burundi,-3.3731,29.9189,5/3/20,7
,Cabo Verde,16.5388,-23.0418,5/3/20,33
,Cambodia,11.55,104.9167,5/3/20,120
,Cameroon,3.848,11.5021,5/3/20,953
,Canada,56.1304,-106.3468,5/3/20,24921
,Central African Republic,6.6111,20.9394,5/3/20,10
,Chad,15.4542,18.7322,5/3/20,39
,Chile,-35.6751,-71.543,5/3/20,10041
Anhui,China,31.8257,117.2264,5/3/20,985
Beijing,China,40.1824,116.4142,5/3/20,553
Chongqing,China,30.0572,107.874,5/3/20,573
Fujian,China,26.0789,117.9874,5/3/20,353
Gansu,China,35.7518,104.2861,5/3/20,137
Guangdong,China,23.3417,113.4244,5/3/20,1569
Guangxi,China,23.8298,108.7881,5/3/20,252
Guizhou,China,26.8154,106.8748,5/3/20,145
Hainan,China,19.1959,109.7453,5/3/20,162
Hebei,China,37.8957,114.9042,5/3/20,318
Heilongjiang,China,47.862,127.7615,5/3/20,657
Henan,China,33.882,113.614,5/3/20,1254
Hong Kong,China,22.3,114.2,5/3/20,879
Hubei,China,30.9756,112.2707,5/3/20,63616
Hunan,China,27.6104,111.7088,5/3/20,1015
Inner Mongolia,China,44.0935,113.9448,5/3/20,156
Jiangsu,China,32.9711,119.455,5/3/20,650
Jiangxi,China,27.614,115.7221,5/3/20,936
Jilin,China,43.6661,126.1923,5/3/20,103
Liaoning,China,41.2956,122.6085,5/3/20,144
Macau,China,22.1667,113.55,5/3/20,39
Ningxia,China,37.2692,106.1655,5/3/20,75
Qinghai,China,35.7452,95.9956,5/3/20,18
Shaanxi,China,35.1917,108.8701,5/3/20,263
Shandong,China,36.3427,118.1498,5/3/20,773
Shanghai,China,31.202,121.4491,5/3/20,615
Shanxi,China,37.5777,112.2922,5/3/20,180
Sichuan,China,30.6171,102.7103,5/3/20,558
Tianjin,China,39.3054,117.323,5/3/20,186
Tibet,China,31.6927,88.0924,5/3/20,1
Xinjiang,China,41.1129,85.2401,5/3/20,73
Yunnan,China,24.974,101.487,5/3/20,181
Zhejiang,China,29.1832,120.0934,5/3/20,1265
,Colombia,4.5709,-74.2973,5/3/20,1722
,Comoros,-11.6455,43.3333,5/3/20,0
,Congo (Brazzaville),-0.228,15.8277,5/3/20,25
,Congo (Kinshasa),-4.0383,21.7587,5/3/20,75
,Costa Rica,9.7489,-83.7534,5/3/20,386
,Cote d'Ivoire,7.54,-5.5471,5/3/20,653
,Croatia,45.1,15.2,5/3/20,1489
,Cuba,21.521757,-77.78116700000002,5/3/20,827
,Cyprus,35.1264,33.4299,5/3/20,296
,Czechia,49.8175,15.473,5/3/20,3587
Faroe Islands,Denmark,61.8926,-6.9118,5/3/20,185
Greenland,Denmark,71.7069,-42.6043,5/3/20,11
,Denmark,56.2639,9.5018,5/3/20,6987
,Diamond Princess,0.0,0.0,5/3/20,645
,Djibouti,11.8251,42.5903,5/3/20,686
,Dominica,15.415,-61.371,5/3/20,13
,Dominican Republic,18.7357,-70.1627,5/3/20,1606
,Ecuador,-1.8312,-78.1834,5/3/20,3300
,Egypt,26.820553000000004,30.802498,5/3/20,1562
,El Salvador,13.7942,-88.8965,5/3/20,154
,Equatorial Guinea,1.6508,10.2679,5/3/20,9
,Eritrea,15.1794,39.7823,5/3/20,26
,Estonia,58.5953,25.0136,5/3/20,259
,Eswatini,-26.5225,31.4659,5/3/20,12
,Ethiopia,9.145,40.4897,5/3/20,75
,Fiji,-17.7134,178.065,5/3/20,14
,Finland,61.92411,25.748151,5/3/20,3000
French Guiana,France,3.9339,-53.1258,5/3/20,98
French Polynesia,France,-17.6797,149.4068,5/3/20,51
Guadeloupe,France,16.265,-61.551,5/3/20,95
Martinique,France,14.6415,-61.0242,5/3/20,83
Mayotte,France,-12.8275,45.166244,5/3/20,235
New Caledonia,France,-20.904305,165.618042,5/3/20,17
Reunion,France,-21.1151,55.5364,5/3/20,300
Saint Barthelemy,France,17.9,-62.8333,5/3/20,6
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/3/20,0
St Martin,France,18.0708,-63.0501,5/3/20,27
,France,46.2276,2.2137,5/3/20,49973
,Gabon,-0.8037,11.6094,5/3/20,85
,Gambia,13.4432,-15.3101,5/3/20,9
,Georgia,42.3154,43.3569,5/3/20,223
,Germany,51.165691,10.451526,5/3/20,130600
,Ghana,7.9465,-1.0232,5/3/20,229
,Greece,39.0742,21.8243,5/3/20,1374
,Grenada,12.1165,-61.679,5/3/20,13
,Guatemala,15.7835,-90.2308,5/3/20,72
,Guinea,9.9456,-9.6966,5/3/20,405
,Guinea-Bissau,11.8037,-15.1804,5/3/20,19
,Guyana,4.860416000000002,-58.93018000000001,5/3/20,22
,Haiti,18.9712,-72.2852,5/3/20,10
